"","playerID","yearID","stint","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","batav"
"616","mussero01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"617","myersra01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618","narroje01",1985,1,132,12,29,4,0,5,14,0,0,11,17,2,0,0,0,2,0.21969696969697
"619","nelsoge01",1985,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620","nelsori01",1985,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"621","nettlgr01",1985,1,440,66,115,23,1,15,61,0,0,72,59,5,0,0,3,10,0.261363636363636
"622","newmaal01",1985,1,29,7,5,1,0,0,1,2,1,3,4,0,0,0,0,0,0.172413793103448
"623","nichore01",1985,1,32,3,6,1,0,1,3,1,0,2,4,0,1,1,1,1,0.1875
"624","nichore01",1985,2,118,20,35,7,1,1,15,5,5,15,13,1,0,2,1,1,0.296610169491525
"625","nicosst01",1985,1,71,4,12,2,0,0,1,1,0,7,11,0,0,1,0,2,0.169014084507042
"626","nicosst01",1985,2,15,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0.266666666666667
"627","niedeto01",1985,1,9,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0.111111111111111
"628","niekrjo01",1985,1,68,6,17,1,0,0,6,0,0,1,16,0,0,10,1,4,0.25
"629","niekrjo01",1985,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630","niekrph01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631","niemara01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632","nietoto01",1985,1,253,15,57,10,2,0,34,0,2,26,37,8,3,6,0,9,0.225296442687747
"633","nippeal01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634","nixonot01",1985,1,162,34,38,4,0,3,9,20,11,8,27,0,0,4,0,2,0.234567901234568
"635","nokesma01",1985,1,53,3,11,2,0,2,5,0,0,1,9,0,1,0,0,2,0.207547169811321
"636","nolanjo01",1985,1,38,1,5,2,0,0,6,0,0,5,5,1,0,0,1,1,0.131578947368421
"637","nolesdi01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"638","nunezed01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"639","oberkke01",1985,1,412,30,112,19,4,3,35,1,2,51,38,6,6,1,2,10,0.271844660194175
"640","oberrmi01",1985,1,21,2,4,0,0,0,0,1,0,4,3,0,0,1,0,0,0.19047619047619
"641","obriech01",1985,1,11,3,3,1,0,0,1,0,0,3,3,0,0,0,0,0,0.272727272727273
"642","obriepe03",1985,1,573,69,153,34,3,22,92,5,10,69,53,4,1,3,9,18,0.267015706806283
"643","oconnja02",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"644","oestero01",1985,1,526,59,155,26,3,1,34,5,0,51,65,17,0,2,5,13,0.29467680608365
"645","oglivbe01",1985,1,341,40,99,17,2,10,61,0,2,37,51,3,2,4,10,8,0.290322580645161
"646","ojedabo01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"647","oliveal01",1985,1,79,1,20,5,0,0,8,1,0,5,11,0,0,0,1,3,0.253164556962025
"648","oliveal01",1985,2,187,20,47,6,1,5,23,0,0,7,13,2,1,0,0,8,0.251336898395722
"649","omallto01",1985,1,14,1,1,0,0,1,2,0,0,0,2,0,0,0,0,1,0.0714285714285714
"650","onealra01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"651","oneilpa01",1985,1,12,1,4,1,0,0,1,0,0,0,2,0,0,0,0,0,0.333333333333333
"652","ontivst02",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"653","oroscje01",1985,1,7,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0.428571428571429
"654","orsuljo01",1985,1,397,54,119,14,6,0,21,24,11,26,27,3,1,9,3,5,0.299748110831234
"655","ortajo01",1985,1,300,32,80,21,1,4,45,2,1,22,28,5,2,2,4,8,0.266666666666667
"656","ortizju01",1985,1,72,4,21,2,0,1,5,1,0,3,17,1,0,1,0,1,0.291666666666667
"657","owenda01",1985,1,19,6,7,0,0,0,4,1,1,1,5,0,0,0,0,0,0.368421052631579
"658","owenla01",1985,1,71,7,17,3,0,2,12,0,0,8,17,3,0,2,1,2,0.23943661971831
"659","owensp01",1985,1,352,41,91,10,6,6,37,11,5,34,27,0,0,5,2,5,0.258522727272727
"660","pacioto01",1985,1,122,14,30,2,0,0,9,2,0,8,22,0,1,0,2,3,0.245901639344262
"661","pacioto01",1985,2,116,14,33,3,1,1,11,1,0,6,14,1,1,1,0,2,0.28448275862069
"662","paglimi01",1985,1,380,55,91,16,2,19,62,0,0,45,86,4,4,3,3,6,0.239473684210526
"663","palmeda01",1985,1,36,1,4,1,0,0,0,0,0,0,10,0,0,5,0,2,0.111111111111111
"664","pankoji01",1985,1,172,24,42,3,0,4,14,1,0,17,29,1,1,1,0,3,0.244186046511628
"665","pardoal01",1985,1,75,3,10,1,0,0,1,0,0,3,15,0,0,0,0,0,0.133333333333333
"666","pariske01",1985,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"667","parkeda01",1985,1,635,88,198,42,4,34,125,5,13,52,80,24,3,0,4,26,0.311811023622047
"668","parrila01",1985,1,346,44,86,11,1,17,51,0,2,33,77,2,1,0,2,13,0.248554913294798
"669","parrila02",1985,1,549,64,150,27,1,28,98,2,6,41,90,5,2,3,5,10,0.273224043715847
"670","pasquda01",1985,1,148,17,31,3,1,9,25,0,0,16,38,4,1,0,1,1,0.209459459459459
"671","pastofr01",1985,1,14,1,2,1,0,0,0,0,0,0,6,0,0,2,0,0,0.142857142857143
"672","pattebo01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673","pattere01",1985,1,10,1,1,0,0,0,0,0,0,1,4,0,0,2,0,0,0.1
"674","pederst01",1985,1,4,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0
"675","penaal01",1985,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"676","penabe01",1985,1,29,7,8,2,0,0,4,0,0,1,6,0,0,1,1,1,0.275862068965517
"677","penato01",1985,1,546,53,136,27,2,10,59,12,8,29,67,4,0,7,5,19,0.249084249084249
"678","pendlte01",1985,1,559,56,134,16,3,5,69,17,12,37,75,4,0,3,3,18,0.239713774597496
"679","percoja01",1985,1,485,60,128,17,7,2,23,31,2,50,36,0,3,2,2,9,0.263917525773196
"680","perezpa01",1985,1,25,0,3,0,0,0,1,0,0,3,13,0,0,4,0,0,0.12
"681","perezto01",1985,1,183,25,60,8,0,6,33,0,2,22,22,1,0,0,2,2,0.327868852459016
"682","perlmjo01",1985,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"683","perryge01",1985,1,238,22,51,5,0,3,13,9,5,23,28,1,0,0,1,7,0.214285714285714
"684","perrypa02",1985,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"685","petrage01",1985,1,100,7,27,2,0,0,11,1,0,8,12,0,1,3,4,4,0.27
"686","petryda01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"687","pettiga01",1985,1,443,67,114,10,8,1,32,56,9,62,125,0,0,9,2,5,0.257336343115124
"688","phelpke01",1985,1,116,18,24,3,0,9,24,2,0,24,33,2,0,0,0,1,0.206896551724138
"689","phillto02",1985,1,161,23,45,12,2,4,17,3,2,13,34,0,0,3,1,1,0.279503105590062
"690","picciro01",1985,1,102,19,28,2,0,1,8,3,2,2,17,0,0,0,0,1,0.274509803921569
"691","pittach01",1985,1,62,10,15,3,1,0,7,1,1,5,13,0,0,1,0,0,0.241935483870968
"692","polidgu01",1985,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"693","ponceca01",1985,1,62,4,10,2,0,1,5,0,0,1,9,0,0,1,2,4,0.161290322580645
"694","portech01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"695","porteda02",1985,1,240,30,53,12,2,10,36,6,1,41,48,6,1,0,2,3,0.220833333333333
"696","portuma01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"697","powelde01",1985,1,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
"698","powerte01",1985,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"699","preslji01",1985,1,570,71,157,33,1,28,84,2,2,44,100,9,1,1,9,29,0.275438596491228
"700","pricejo02",1985,1,14,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0
"701","pryorgr01",1985,1,114,8,25,3,0,1,3,0,1,8,12,0,0,3,0,6,0.219298245614035
"702","puckeki01",1985,1,691,80,199,29,13,4,74,21,12,41,87,0,4,5,3,9,0.287988422575977
"703","puhlte01",1985,1,194,34,55,14,3,2,23,6,2,18,23,4,1,4,3,0,0.283505154639175
"704","pujollu01",1985,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"705","quirkja01",1985,1,57,3,16,3,1,0,4,0,0,2,9,0,0,0,0,1,0.280701754385965
"706","quiseda01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"707","rabbjo01",1985,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"708","raineti01",1985,1,575,115,184,30,13,11,41,70,9,81,60,13,3,3,3,9,0.32
"709","rajsiga01",1985,1,91,5,15,6,0,0,10,0,1,17,22,4,0,2,0,0,0.164835164835165
"710","ramirma01",1985,1,60,6,17,0,0,2,5,0,0,3,11,0,0,0,0,0,0.283333333333333
"711","ramirra01",1985,1,568,54,141,25,4,5,58,2,6,20,63,1,0,2,5,21,0.248239436619718
"712","ramosdo01",1985,1,168,19,33,6,0,1,15,0,1,17,23,0,0,3,2,4,0.196428571428571
"713","ramsemi01",1985,1,15,1,2,1,0,0,0,0,0,2,4,0,0,0,0,0,0.133333333333333
"714","randowi01",1985,1,497,75,137,21,2,5,40,16,9,85,39,3,4,5,6,24,0.275653923541247
"715","rasmude01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"716","rawlesh01",1985,1,58,3,8,1,0,0,6,0,0,5,21,0,0,7,2,0,0.137931034482759
"717","rayfofl01",1985,1,359,55,110,21,1,18,48,3,1,10,69,0,0,2,1,10,0.306406685236769
"718","rayjo01",1985,1,594,67,163,33,3,7,70,13,9,46,24,10,1,5,6,11,0.274410774410774
"719","readyra01",1985,1,181,29,48,9,5,1,21,0,0,14,23,0,1,2,2,6,0.265193370165746
"720","reardje01",1985,1,7,0,2,0,0,0,1,0,0,0,4,0,0,2,0,0,0.285714285714286
"721","redusga01",1985,1,246,51,62,14,4,6,28,48,12,44,52,2,1,2,1,0,0.252032520325203
"722","reedje01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"723","reedje02",1985,1,10,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0.2
"724","reuscri01",1985,1,59,8,10,2,0,1,7,1,0,3,17,0,0,6,0,0,0.169491525423729
"725","reussje01",1985,1,74,1,10,0,0,0,7,0,0,2,28,0,0,6,1,1,0.135135135135135
"726","reyesgi01",1985,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
"727","reynocr01",1985,1,379,43,103,18,8,4,32,4,4,12,30,2,0,3,2,4,0.271767810026385
"728","reynoha01",1985,1,104,15,15,3,1,0,6,3,2,17,14,0,0,1,0,0,0.144230769230769
"729","reynorj01",1985,1,207,22,55,10,4,0,25,6,3,13,31,0,1,5,3,3,0.265700483091787
"730","reynorj01",1985,2,130,22,40,5,3,3,17,12,2,9,18,1,1,2,0,3,0.307692307692308
"731","reynoro02",1985,1,43,4,9,2,0,0,1,0,0,0,18,0,1,2,0,1,0.209302325581395
"732","rhoderi01",1985,1,74,2,14,3,0,0,6,0,0,2,7,0,0,2,0,2,0.189189189189189
"733","riceji01",1985,1,546,85,159,20,3,27,103,2,0,51,75,5,2,0,9,35,0.291208791208791
"734","righeda01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"735","rijojo01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"736","rileser01",1985,1,448,54,128,12,7,5,45,2,2,36,54,0,2,6,3,16,0.285714285714286
"737","ripkeca01",1985,1,642,116,181,32,5,26,110,2,3,67,68,1,1,0,8,32,0.281931464174455
"738","riverge01",1985,1,36,3,7,2,1,0,2,0,0,4,8,1,0,1,0,2,0.194444444444444
"739","roberan01",1985,1,125,16,41,5,0,2,17,1,2,6,24,0,1,2,2,3,0.328
"740","roberbe01",1985,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"741","robidbi01",1985,1,51,5,9,2,0,3,8,0,0,12,16,0,0,0,0,1,0.176470588235294
"742","robindo01",1985,1,21,2,5,2,0,1,4,0,0,0,11,0,1,0,0,0,0.238095238095238
"743","robinje01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"744","robinro01",1985,1,22,0,2,0,0,0,1,0,0,0,8,0,0,5,0,0,0.0909090909090909
"745","rodried02",1985,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"746","roeniga01",1985,1,225,36,49,9,0,15,43,2,2,44,36,1,0,2,3,5,0.217777777777778
"747","roeniro01",1985,1,133,23,34,9,1,3,13,6,2,35,27,3,0,1,1,1,0.255639097744361
"748","rogerst01",1985,1,14,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0.142857142857143
"749","romanjo02",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750","romanro01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"751","romered01",1985,1,251,24,63,11,1,0,21,1,1,26,20,0,0,5,0,3,0.250996015936255
"752","romerra01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"753","rominke01",1985,1,28,3,6,2,0,0,1,1,0,1,4,0,0,2,0,1,0.214285714285714
"754","rosepe01",1985,1,405,60,107,12,2,2,46,8,1,86,35,5,4,1,4,10,0.264197530864198
"755","rossma01",1985,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"756","rowdowa01",1985,1,9,2,2,0,0,0,2,0,0,2,1,0,0,0,0,0,0.222222222222222
"757","roystje01",1985,1,249,31,70,13,2,5,31,6,5,32,31,1,1,3,2,6,0.281124497991968
"758","rozemda01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"759","ruckeda01",1985,1,12,2,4,1,0,0,0,0,0,1,5,0,0,1,0,0,0.333333333333333
"760","ruhleve01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761","rungepa01",1985,1,87,15,19,3,0,1,5,0,1,18,18,0,0,4,1,3,0.218390804597701
"762","runneto01",1985,1,35,3,7,1,0,0,0,0,0,3,4,0,0,4,0,1,0.2
"763","russebi01",1985,1,169,19,44,6,1,0,13,4,0,18,9,1,1,3,1,2,0.260355029585799
"764","russeje01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"765","russejo02",1985,1,216,22,47,12,0,9,23,2,0,18,72,0,0,0,0,5,0.217592592592593
"766","ruthvdi01",1985,1,24,1,5,0,0,0,1,0,1,0,7,0,0,6,0,1,0.208333333333333
"767","ryalma01",1985,1,33,4,5,3,0,0,3,0,0,3,3,0,0,1,0,2,0.151515151515152
"768","ryanno01",1985,1,63,2,7,2,0,0,4,0,1,4,21,0,0,14,1,1,0.111111111111111
"769","saberbr01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770","sakatle01",1985,1,97,15,22,3,0,3,6,3,2,6,15,0,1,1,0,3,0.22680412371134
"771","salasma01",1985,1,360,51,108,20,5,9,41,0,1,18,37,5,1,0,3,7,0.3
"772","salazlu01",1985,1,327,39,80,18,2,10,45,14,4,12,60,2,0,9,5,5,0.244648318042813
"773","sambijo01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"774","samplbi01",1985,1,139,18,40,5,0,1,15,2,1,9,10,0,2,2,2,2,0.287769784172662
"775","samueju01",1985,1,663,101,175,31,13,19,74,53,19,33,141,2,6,2,5,8,0.26395173453997
"776","sanchal01",1985,1,133,19,33,6,2,6,12,2,2,0,39,0,0,0,0,4,0.24812030075188
"777","sanchlu01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"778","sandbry01",1985,1,609,113,186,31,6,26,83,54,11,57,97,5,1,2,4,10,0.305418719211823
"779","sandesc01",1985,1,31,1,2,0,0,0,1,0,0,1,17,0,1,6,0,0,0.0645161290322581
"780","santara01",1985,1,529,41,136,19,1,1,29,1,0,29,54,12,0,4,2,14,0.257088846880907
"781","saxda01",1985,1,36,2,11,3,0,0,6,0,1,3,3,0,0,3,1,0,0.305555555555556
"782","saxst01",1985,1,488,62,136,8,4,1,42,27,11,54,43,12,3,3,3,15,0.278688524590164
"783","schatda01",1985,1,31,4,6,1,0,2,5,0,0,1,10,0,0,1,0,1,0.193548387096774
"784","scherbi01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"785","schirca01",1985,1,8,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0.125
"786","schmida01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"787","schmimi01",1985,1,549,89,152,31,5,33,93,1,3,87,117,8,3,0,6,10,0.276867030965392
"788","schofdi02",1985,1,438,50,96,19,3,8,41,11,4,35,70,0,8,12,3,8,0.219178082191781
"789","schrobi01",1985,1,194,18,47,8,0,8,25,0,1,12,61,1,2,0,2,5,0.242268041237113
"790","schroke01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791","schulda01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"792","schuldo01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"793","schuri01",1985,1,416,54,105,21,4,7,24,8,6,38,78,3,2,1,0,7,0.252403846153846
"794","sciosmi01",1985,1,429,47,127,26,3,7,53,3,3,77,21,9,5,11,3,10,0.296037296037296
"795","sconida01",1985,1,98,14,28,6,1,2,12,2,1,15,18,0,0,0,3,2,0.285714285714286
"796","scottdo01",1985,1,185,18,41,13,0,4,23,1,1,15,41,0,0,1,4,3,0.221621621621622
"797","scottmi03",1985,1,72,7,11,3,0,1,11,1,0,4,24,0,0,3,2,2,0.152777777777778
"798","scranji01",1985,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"799","scurrro01",1985,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"800","scurrro01",1985,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"801","searara01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"802","seaveto01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"803","sebrabo01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804","selleje01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"805","sheetla01",1985,1,328,43,86,8,0,17,50,0,1,28,52,2,2,1,1,15,0.26219512195122
"806","shelbjo01",1985,1,205,28,58,6,2,7,27,5,1,7,44,0,0,2,0,4,0.282926829268293
"807","shephro01",1985,1,35,7,4,2,0,0,1,3,0,2,12,0,0,0,0,1,0.114285714285714
"808","sheripa01",1985,1,206,18,47,9,2,3,17,11,3,23,38,2,1,3,1,4,0.228155339805825
"809","shielst01",1985,1,18,0,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0.111111111111111
"810","shinera01",1985,1,50,0,6,0,0,0,3,0,1,4,9,0,0,0,0,2,0.12
"811","shipada01",1985,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"812","shirlbo01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"813","shower01",1985,1,79,3,10,0,0,1,6,0,0,0,30,0,1,7,0,0,0.126582278481013
"814","simmone01",1985,1,251,31,60,11,0,10,33,1,0,26,41,5,0,0,4,4,0.239043824701195
"815","simmote01",1985,1,528,60,144,28,2,12,76,1,1,57,32,9,1,1,5,17,0.272727272727273
"816","siskdo01",1985,1,12,1,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0
"817","skinnjo01",1985,1,44,9,15,4,1,1,5,0,0,5,13,0,0,1,0,2,0.340909090909091
"818","slatoji01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"819","slaugdo01",1985,1,343,34,96,17,4,8,35,5,4,20,41,1,6,1,0,8,0.279883381924198
"820","smallro02",1985,1,388,57,100,20,0,12,45,0,2,60,65,3,1,1,2,8,0.257731958762887
"821","smithbr01",1985,1,72,6,14,1,0,1,4,0,0,3,24,0,0,11,0,1,0.194444444444444
"822","smithda02",1985,1,3,1,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0
"823","smithda03",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"824","smithke03",1985,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"825","smithle02",1985,1,6,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
"826","smithlo01",1985,1,96,15,25,2,2,0,7,12,6,15,20,0,3,1,0,2,0.260416666666667
"827","smithlo01",1985,2,448,77,115,23,4,6,41,40,7,41,69,0,4,0,5,2,0.256696428571429
"828","smithmi03",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"829","smithmi04",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"830","smithoz01",1985,1,537,70,148,22,3,6,54,31,8,65,27,11,2,9,2,13,0.2756052141527
"831","smithro01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"832","smithza01",1985,1,37,1,6,0,0,0,3,0,0,1,5,0,0,6,0,1,0.162162162162162
"833","snellna01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"834","snydebr01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"835","solanju01",1985,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"836","sorenla01",1985,1,6,1,0,0,0,0,0,0,0,1,4,0,0,4,0,1,0
"837","sotoma01",1985,1,83,3,11,0,1,0,4,0,0,1,24,0,0,6,0,1,0.132530120481928
"838","speiech01",1985,1,218,16,53,11,0,4,24,1,3,17,34,0,0,3,2,7,0.243119266055046
"839","spillda01",1985,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"840","spilmha01",1985,1,66,3,9,1,0,1,4,0,0,3,7,0,0,0,0,2,0.136363636363636
"841","squirmi01",1985,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"842","stanlbo01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"843","stantmi01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"844","stantmi01",1985,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"845","staplda01",1985,1,66,4,15,6,0,0,2,0,0,4,11,0,0,1,0,1,0.227272727272727
"846","staubru01",1985,1,45,2,12,3,0,1,8,0,0,10,4,3,0,0,0,1,0.266666666666667
"847","stclara01",1985,1,5,1,1,0,0,0,0,0,0,2,3,0,0,1,0,0,0.2
"848","steinbi02",1985,1,79,5,20,3,1,1,12,0,0,1,15,1,1,0,0,2,0.253164556962025
"849","stenhmi01",1985,1,179,23,40,5,0,5,21,1,0,29,18,1,0,0,1,3,0.223463687150838
"850","stewada01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"851","stewada01",1985,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"852","stewasa01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"853","stiebda01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"854","stoddbo01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"855","stoddti01",1985,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"856","stoneje01",1985,1,264,36,70,4,3,3,11,15,5,15,50,0,1,2,0,3,0.265151515151515
"857","strawda01",1985,1,393,78,109,15,4,29,79,26,11,73,96,13,1,0,3,9,0.27735368956743
"858","stubbfr01",1985,1,9,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0.222222222222222
"859","stupejo01",1985,1,17,0,1,0,0,0,1,1,1,3,10,0,0,7,0,0,0.0588235294117647
"860","sullima02",1985,1,69,10,12,2,0,2,3,0,0,6,15,0,0,2,0,0,0.173913043478261
"861","sundbji01",1985,1,367,38,90,12,4,10,35,0,2,33,67,3,1,4,2,9,0.245231607629428
"862","surhori01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"863","surhori01",1985,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"864","sutclri01",1985,1,43,4,10,0,0,1,3,0,0,2,10,0,0,2,1,1,0.232558139534884
"865","suttebr01",1985,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"866","suttodo01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"867","suttodo01",1985,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"868","swaggbi01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"869","swiftbi02",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"870","tablepa01",1985,1,404,47,111,18,3,5,59,0,6,27,55,2,2,2,3,15,0.274752475247525
"871","tananfr01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"872","tananfr01",1985,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"873","tannebr01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"874","tartada01",1985,1,61,8,20,7,1,1,7,1,0,8,14,0,0,0,0,1,0.327868852459016
"875","tekulke01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"876","tekulke01",1985,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"877","tellmto01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"878","templga01",1985,1,546,63,154,30,2,6,55,16,6,41,88,24,1,5,3,5,0.282051282051282
"879","terrewa01",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"880","tettlmi01",1985,1,211,23,53,12,0,3,15,2,2,28,59,0,2,5,0,6,0.251184834123223
"881","teufeti01",1985,1,434,58,113,24,3,10,50,4,2,48,70,2,3,7,4,14,0.26036866359447
"882","thomaan01",1985,1,18,6,5,0,0,0,2,0,0,0,2,0,0,1,0,1,0.277777777777778
"883","thomade01",1985,1,92,16,19,2,0,4,12,2,0,11,14,1,0,0,0,3,0.206521739130435
"884","thomago01",1985,1,484,76,104,16,1,32,87,3,2,84,126,6,1,2,3,11,0.214876033057851
"885","thomaro02",1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"886","thompja01",1985,1,402,42,97,17,1,12,61,0,0,84,58,10,0,0,4,8,0.241293532338308
